movie_title;score;num_votes;num_reviews;link
The Perfect Man;5.5;23527;104.0;http://www.imdb.com/title/tt0380623/
Rabbit-Proof Fence;7.5;23486;249.0;http://www.imdb.com/title/tt0252444/
McFarland, USA;7.4;23480;83.0;http://www.imdb.com/title/tt2097298/
Kangaroo Jack;4.4;23476;181.0;http://www.imdb.com/title/tt0257568/
Paul Blart: Mall Cop 2;4.4;23473;123.0;http://www.imdb.com/title/tt3450650/
Henry V;7.7;23441;108.0;http://www.imdb.com/title/tt0097499/
Confessions of a Teenage Drama Queen;4.6;23408;105.0;http://www.imdb.com/title/tt0361467/
Fortress;5.9;23383;68.0;http://www.imdb.com/title/tt0106950/
The Replacement Killers;6.1;23345;167.0;http://www.imdb.com/title/tt0120008/
Adore;6.2;23334;87.0;http://www.imdb.com/title/tt2103267/
A Civil Action;6.5;23302;181.0;http://www.imdb.com/title/tt0120633/
Lone Star;7.6;23202;173.0;http://www.imdb.com/title/tt0116905/
Blood In, Blood Out;8.0;23181;129.0;http://www.imdb.com/title/tt0106469/
Loser;5.3;23076;158.0;http://www.imdb.com/title/tt0217630/
Unfinished Business;5.4;23072;89.0;http://www.imdb.com/title/tt2358925/
Pollock;7.0;23023;148.0;http://www.imdb.com/title/tt0183659/
Imagine Me & You;6.9;23023;149.0;http://www.imdb.com/title/tt0421994/
Cry_Wolf;5.9;23021;220.0;http://www.imdb.com/title/tt0384286/
Friday the 13th Part VIII: Jason Takes Manhattan;4.5;22961;291.0;http://www.imdb.com/title/tt0097388/
Mighty Joe Young;5.6;22955;88.0;http://www.imdb.com/title/tt0120751/
Halloween 5;5.2;22929;287.0;http://www.imdb.com/title/tt0097474/
The Warlords;7.1;22897;61.0;http://www.imdb.com/title/tt0913968/
Win a Date with Tad Hamilton!;5.6;22844;140.0;http://www.imdb.com/title/tt0335559/
Alvin and the Chipmunks: Chipwrecked;4.4;22838;56.0;http://www.imdb.com/title/tt1615918/
12 Rounds;5.6;22823;113.0;http://www.imdb.com/title/tt1160368/
The Secret of Kells;7.7;22811;71.0;http://www.imdb.com/title/tt0485601/
Roger & Me;7.5;22800;133.0;http://www.imdb.com/title/tt0098213/
Firestarter;6.0;22797;96.0;http://www.imdb.com/title/tt0087262/
The Howling;6.6;22773;195.0;http://www.imdb.com/title/tt0082533/
The Oxford Murders;6.1;22753;94.0;http://www.imdb.com/title/tt0488604/
Money Talks;6.1;22748;41.0;http://www.imdb.com/title/tt0119695/
Waiting for Guffman;7.6;22697;202.0;http://www.imdb.com/title/tt0118111/
Are We There Yet?;4.6;22679;149.0;http://www.imdb.com/title/tt0368578/
Hardball;6.3;22649;131.0;http://www.imdb.com/title/tt0180734/
Raise Your Voice;5.9;22649;212.0;http://www.imdb.com/title/tt0361696/
American Dreamz;5.5;22639;217.0;http://www.imdb.com/title/tt0465142/
Beyond Borders;6.5;22570;156.0;http://www.imdb.com/title/tt0294357/
Friday the 13th: A New Beginning;4.7;22521;342.0;http://www.imdb.com/title/tt0089173/
Samsara;8.5;22457;69.0;http://www.imdb.com/title/tt0770802/
Godsend;4.8;22449;191.0;http://www.imdb.com/title/tt0335121/
Riding in Cars with Boys;6.4;22447;210.0;http://www.imdb.com/title/tt0200027/
The Second Best Exotic Marigold Hotel;6.6;22369;100.0;http://www.imdb.com/title/tt2555736/
Things to Do in Denver When You're Dead;6.8;22345;144.0;http://www.imdb.com/title/tt0114660/
The Warrior's Way;6.3;22309;102.0;http://www.imdb.com/title/tt1032751/
Rollerball;3.0;22264;289.0;http://www.imdb.com/title/tt0246894/
Mystery, Alaska;6.7;22250;123.0;http://www.imdb.com/title/tt0134618/
Anacondas: The Hunt for the Blood Orchid;4.6;22243;144.0;http://www.imdb.com/title/tt0366174/
The Watcher;5.3;22220;181.0;http://www.imdb.com/title/tt0204626/
Pontypool;6.7;22212;142.0;http://www.imdb.com/title/tt1226681/
An American Haunting;5.0;22207;747.0;http://www.imdb.com/title/tt0429573/
One Direction: This Is Us;4.1;22161;68.0;http://www.imdb.com/title/tt2515086/
Barbershop;6.3;22147;156.0;http://www.imdb.com/title/tt0303714/
You Can Count on Me;7.7;22145;231.0;http://www.imdb.com/title/tt0203230/
Instructions Not Included;7.6;22105;81.0;http://www.imdb.com/title/tt2378281/
The Hunting Party;6.9;22010;90.0;http://www.imdb.com/title/tt0455782/
Bulworth;6.8;21998;227.0;http://www.imdb.com/title/tt0118798/
Gettysburg;7.7;21940;256.0;http://www.imdb.com/title/tt0107007/
The Man;5.5;21933;76.0;http://www.imdb.com/title/tt0399327/
Ip Man 3;7.2;21912;45.0;http://www.imdb.com/title/tt2888046/
Take the Lead;6.7;21767;127.0;http://www.imdb.com/title/tt0446046/
Frozen River;7.2;21746;93.0;http://www.imdb.com/title/tt0978759/
Top Five;6.5;21672;93.0;http://www.imdb.com/title/tt2784678/
Hollywood Ending;6.6;21613;148.0;http://www.imdb.com/title/tt0278823/
Kundun;7.0;21606;117.0;http://www.imdb.com/title/tt0119485/
Cleopatra;7.0;21554;192.0;http://www.imdb.com/title/tt0056937/
Undisputed;6.1;21542;88.0;http://www.imdb.com/title/tt0281322/
Birthday Girl;6.1;21530;159.0;http://www.imdb.com/title/tt0188453/
Dragon Wars: D-War;3.6;21506;364.0;http://www.imdb.com/title/tt0372873/
The Good German;6.1;21481;175.0;http://www.imdb.com/title/tt0452624/
The Green Inferno;5.4;21468;164.0;http://www.imdb.com/title/tt2403021/
UHF;7.0;21416;198.0;http://www.imdb.com/title/tt0098546/
La Bamba;6.8;21409;63.0;http://www.imdb.com/title/tt0093378/
Crazy/Beautiful;6.5;21406;169.0;http://www.imdb.com/title/tt0250224/
Barnyard;5.6;21396;155.0;http://www.imdb.com/title/tt0414853/
Joyeux Noel;7.8;21394;147.0;http://www.imdb.com/title/tt0424205/
My Name Is Bruce;6.3;21379;88.0;http://www.imdb.com/title/tt0489235/
The Homesman;6.6;21370;132.0;http://www.imdb.com/title/tt2398231/
Bright Star;7.0;21360;110.0;http://www.imdb.com/title/tt0810784/
Friday the 13th Part VII: The New Blood;5.3;21359;270.0;http://www.imdb.com/title/tt0095179/
Alice Through the Looking Glass;6.4;21352;131.0;http://www.imdb.com/title/tt2567026/
City by the Sea;6.2;21319;166.0;http://www.imdb.com/title/tt0269095/
Domestic Disturbance;5.5;21283;190.0;http://www.imdb.com/title/tt0249478/
Over Her Dead Body;5.2;21268;53.0;http://www.imdb.com/title/tt0785007/
Waking Ned Devine;7.4;21245;213.0;http://www.imdb.com/title/tt0166396/
Mandela: Long Walk to Freedom;7.1;21223;108.0;http://www.imdb.com/title/tt2304771/
Last Holiday;6.4;21215;116.0;http://www.imdb.com/title/tt0408985/
Serial Mom;6.7;21212;107.0;http://www.imdb.com/title/tt0111127/
My Life Without Me;7.6;21202;134.0;http://www.imdb.com/title/tt0314412/
Parental Guidance;6.1;21176;107.0;http://www.imdb.com/title/tt1047540/
Cutthroat Island;5.6;21102;169.0;http://www.imdb.com/title/tt0112760/
The 33;6.9;21098;56.0;http://www.imdb.com/title/tt2006295/
My Stepmother Is an Alien;5.2;21079;55.0;http://www.imdb.com/title/tt0095687/
We Are Your Friends;6.1;20885;60.0;http://www.imdb.com/title/tt3787590/
The Forest;4.8;20837;127.0;http://www.imdb.com/title/tt3387542/
Secretariat;7.2;20827;136.0;http://www.imdb.com/title/tt1028576/
Shark Night 3D;4.0;20823;130.0;http://www.imdb.com/title/tt1633356/
Halloween: The Curse of Michael Myers;4.9;20815;335.0;http://www.imdb.com/title/tt0113253/
All the King's Men;6.2;20740;178.0;http://www.imdb.com/title/tt0405676/
Buffalo Soldiers;6.9;20730;111.0;http://www.imdb.com/title/tt0252299/
The Indian in the Cupboard;5.9;20688;47.0;http://www.imdb.com/title/tt0113419/
The Immigrant;6.6;20616;70.0;http://www.imdb.com/title/tt1951181/
Escape from Planet Earth;5.9;20615;44.0;http://www.imdb.com/title/tt0765446/
Celebrity;6.3;20576;161.0;http://www.imdb.com/title/tt0120533/
Georgia Rule;5.9;20539;125.0;http://www.imdb.com/title/tt0791304/
Valentine;4.7;20467;371.0;http://www.imdb.com/title/tt0242998/
The Contender;7.0;20449;370.0;http://www.imdb.com/title/tt0208874/
Peaceful Warrior;7.3;20426;175.0;http://www.imdb.com/title/tt0438315/
Repo! The Genetic Opera;6.7;20419;259.0;http://www.imdb.com/title/tt0963194/
The Lords of Salem;5.1;20376;166.0;http://www.imdb.com/title/tt1731697/
The Adventures of Sharkboy and Lavagirl 3-D;3.5;20310;177.0;http://www.imdb.com/title/tt0424774/
Vera Drake;7.7;20307;165.0;http://www.imdb.com/title/tt0383694/
The Adventures of Pluto Nash;3.8;20295;164.0;http://www.imdb.com/title/tt0180052/
Mirrormask;6.9;20275;151.0;http://www.imdb.com/title/tt0366780/
Snow Dogs;5.1;20219;100.0;http://www.imdb.com/title/tt0281373/
Autumn in New York;5.5;20201;180.0;http://www.imdb.com/title/tt0174480/
Alex Rider: Operation Stormbreaker;5.1;20201;187.0;http://www.imdb.com/title/tt0457495/
Boomerang;5.4;20183;41.0;http://www.imdb.com/title/tt0103859/
The Perfect Host;6.8;20176;73.0;http://www.imdb.com/title/tt1334553/
Marvin's Room;6.7;20163;71.0;http://www.imdb.com/title/tt0116999/
Dirty Work;6.4;20033;117.0;http://www.imdb.com/title/tt0120654/
War, Inc.;5.7;20008;112.0;http://www.imdb.com/title/tt0884224/
Running with Scissors;6.2;20000;188.0;http://www.imdb.com/title/tt0439289/
But I'm a Cheerleader;6.6;19986;186.0;http://www.imdb.com/title/tt0179116/
Impostor;6.2;19986;207.0;http://www.imdb.com/title/tt0160399/
Black Christmas;4.5;19918;278.0;http://www.imdb.com/title/tt0454082/
Weekend;7.7;19846;68.0;http://www.imdb.com/title/tt1714210/
Firefox;5.9;19832;98.0;http://www.imdb.com/title/tt0083943/
Man of the House;5.4;19829;94.0;http://www.imdb.com/title/tt0331933/
Street Fighter: The Legend of Chun-Li;3.7;19824;179.0;http://www.imdb.com/title/tt0891592/
Thinner;5.7;19805;122.0;http://www.imdb.com/title/tt0117894/
Bloody Sunday;7.7;19732;120.0;http://www.imdb.com/title/tt0280491/
Friends with Money;5.9;19715;166.0;http://www.imdb.com/title/tt0436331/
Someone Like You...;6.1;19709;167.0;http://www.imdb.com/title/tt0244970/
The Astronaut Farmer;6.3;19707;128.0;http://www.imdb.com/title/tt0469263/
Crocodile Dundee in Los Angeles;4.8;19699;119.0;http://www.imdb.com/title/tt0231402/
Angel Eyes;5.6;19686;180.0;http://www.imdb.com/title/tt0225071/
Big Mommas: Like Father, Like Son;4.4;19671;47.0;http://www.imdb.com/title/tt1464174/
A Prairie Home Companion;6.8;19655;280.0;http://www.imdb.com/title/tt0420087/
Albert Nobbs;6.7;19616;98.0;http://www.imdb.com/title/tt1602098/
Money Monster;6.7;19611;103.0;http://www.imdb.com/title/tt2241351/
Getaway;4.4;19586;109.0;http://www.imdb.com/title/tt2167202/
Baby Geniuses;2.5;19547;168.0;http://www.imdb.com/title/tt0118665/
The Nut Job;5.8;19547;64.0;http://www.imdb.com/title/tt1821658/
Stomp the Yard;5.2;19505;162.0;http://www.imdb.com/title/tt0775539/
The Secret Life of Bees;7.3;19440;56.0;http://www.imdb.com/title/tt0416212/
Glitter;2.1;19412;308.0;http://www.imdb.com/title/tt0118589/
Monsoon Wedding;7.4;19397;214.0;http://www.imdb.com/title/tt0265343/
Life or Something Like It;5.8;19364;128.0;http://www.imdb.com/title/tt0282687/
London;6.6;19336;90.0;http://www.imdb.com/title/tt0449061/
Jason Goes to Hell: The Final Friday;4.3;19331;317.0;http://www.imdb.com/title/tt0107254/
Friday After Next;5.8;19284;66.0;http://www.imdb.com/title/tt0293815/
The Lady from Shanghai;7.7;19236;175.0;http://www.imdb.com/title/tt0040525/
The Texas Chainsaw Massacre 2;5.5;19234;258.0;http://www.imdb.com/title/tt0092076/
Nanny McPhee Returns;6.1;19230;59.0;http://www.imdb.com/title/tt1415283/
Human Traffic;7.1;19194;160.0;http://www.imdb.com/title/tt0188674/
The Relic;5.7;19176;165.0;http://www.imdb.com/title/tt0120004/
Get Low;7.1;19147;97.0;http://www.imdb.com/title/tt1194263/
Selena;6.7;19126;155.0;http://www.imdb.com/title/tt0120094/
Love in the Time of Cholera;6.4;19114;115.0;http://www.imdb.com/title/tt0484740/
Down to Earth;5.4;19079;122.0;http://www.imdb.com/title/tt0231775/
The Upside of Anger;6.9;19007;219.0;http://www.imdb.com/title/tt0365885/
Hoop Dreams;8.3;18980;74.0;http://www.imdb.com/title/tt0110057/
Hope Floats;5.9;18973;162.0;http://www.imdb.com/title/tt0119313/
The Importance of Being Earnest;6.9;18966;141.0;http://www.imdb.com/title/tt0278500/
Max;6.8;18915;87.0;http://www.imdb.com/title/tt3369806/
Josie and the Pussycats;5.3;18900;242.0;http://www.imdb.com/title/tt0236348/
Wonderland;6.6;18792;153.0;http://www.imdb.com/title/tt0335563/
Laws of Attraction;5.9;18771;102.0;http://www.imdb.com/title/tt0323033/
Thumbsucker;6.6;18762;91.0;http://www.imdb.com/title/tt0318761/
Diary of a Wimpy Kid: Rodrick Rules;6.6;18727;45.0;http://www.imdb.com/title/tt1650043/
The Shadow;6.0;18723;146.0;http://www.imdb.com/title/tt0111143/
Jawbreaker;5.4;18711;183.0;http://www.imdb.com/title/tt0155776/
The Spanish Prisoner;7.3;18697;263.0;http://www.imdb.com/title/tt0120176/
Brokedown Palace;6.4;18693;187.0;http://www.imdb.com/title/tt0120620/
Manderlay;7.4;18646;81.0;http://www.imdb.com/title/tt0342735/
In the Cut;5.3;18632;354.0;http://www.imdb.com/title/tt0199626/
Strange Wilderness;5.3;18571;120.0;http://www.imdb.com/title/tt0489282/
Silent House;5.3;18566;154.0;http://www.imdb.com/title/tt1767382/
Redbelt;6.8;18561;119.0;http://www.imdb.com/title/tt1012804/
Brother;7.2;18520;133.0;http://www.imdb.com/title/tt0222851/
Resurrecting the Champ;6.8;18442;59.0;http://www.imdb.com/title/tt0416185/
The Story of Us;5.9;18404;150.0;http://www.imdb.com/title/tt0160916/
Little White Lies;7.1;18395;48.0;http://www.imdb.com/title/tt1440232/
Simon Birch;6.9;18366;219.0;http://www.imdb.com/title/tt0124879/
Factory Girl;6.4;18355;106.0;http://www.imdb.com/title/tt0432402/
Miss March;5.1;18313;73.0;http://www.imdb.com/title/tt1151922/
Lucky You;5.9;18310;63.0;http://www.imdb.com/title/tt0338216/
Mystic Pizza;6.2;18286;73.0;http://www.imdb.com/title/tt0095690/
Soul Plane;4.4;18271;150.0;http://www.imdb.com/title/tt0367085/
The Master of Disguise;3.3;18254;307.0;http://www.imdb.com/title/tt0295427/
The Great Raid;6.7;18209;183.0;http://www.imdb.com/title/tt0326905/
Private Benjamin;6.1;18140;60.0;http://www.imdb.com/title/tt0081375/
Code 46;6.3;18109;150.0;http://www.imdb.com/title/tt0345061/
Free Birds;5.9;18042;73.0;http://www.imdb.com/title/tt1621039/
Pieces of April;7.1;18035;177.0;http://www.imdb.com/title/tt0311648/
On Deadly Ground;4.4;17997;140.0;http://www.imdb.com/title/tt0110725/
Tuck Everlasting;6.7;17983;127.0;http://www.imdb.com/title/tt0283084/
The Bounty;7.0;17982;95.0;http://www.imdb.com/title/tt0086993/
Dolphin Tale;6.9;17948;86.0;http://www.imdb.com/title/tt1564349/
Mr. Turner;6.8;17933;165.0;http://www.imdb.com/title/tt2473794/
White Squall;6.6;17859;89.0;http://www.imdb.com/title/tt0118158/
Beverly Hills Chihuahua;3.7;17829;99.0;http://www.imdb.com/title/tt1014775/
Sgt. Bilko;5.7;17810;73.0;http://www.imdb.com/title/tt0117608/
The History Boys;6.9;17770;172.0;http://www.imdb.com/title/tt0464049/
Stop-Loss;6.5;17757;99.0;http://www.imdb.com/title/tt0489281/
The End of the Affair;7.2;17740;165.0;http://www.imdb.com/title/tt0172396/
New York Minute;4.8;17722;111.0;http://www.imdb.com/title/tt0363282/
The Purge: Election Year;6.1;17596;94.0;http://www.imdb.com/title/tt4094724/
Mars Needs Moms;5.4;17590;112.0;http://www.imdb.com/title/tt1305591/
Survival of the Dead;5.0;17478;159.0;http://www.imdb.com/title/tt1134854/
New in Town;5.6;17461;78.0;http://www.imdb.com/title/tt1095174/
Medicine Man;6.0;17443;56.0;http://www.imdb.com/title/tt0104839/
Martian Child;6.8;17436;71.0;http://www.imdb.com/title/tt0415965/
Bride & Prejudice;6.2;17436;276.0;http://www.imdb.com/title/tt0361411/
Vanity Fair;6.2;17373;148.0;http://www.imdb.com/title/tt0241025/
Memoirs of an Invisible Man;5.9;17365;66.0;http://www.imdb.com/title/tt0104850/
We're No Angels;6.0;17349;42.0;http://www.imdb.com/title/tt0098625/
O;6.2;17333;153.0;http://www.imdb.com/title/tt0184791/
Disturbing Behavior;5.5;17328;237.0;http://www.imdb.com/title/tt0134619/
Killing Zoe;6.5;17322;93.0;http://www.imdb.com/title/tt0110265/
Criminal;6.3;17319;100.0;http://www.imdb.com/title/tt3014866/
Feardotcom;3.3;17309;388.0;http://www.imdb.com/title/tt0295254/
Big Trouble;6.5;17307;186.0;http://www.imdb.com/title/tt0246464/
Vampire in Brooklyn;4.5;17262;53.0;http://www.imdb.com/title/tt0114825/
Dark Blue;6.6;17261;125.0;http://www.imdb.com/title/tt0279331/
Casa de mi Padre;5.5;17169;70.0;http://www.imdb.com/title/tt1702425/
Hoffa;6.6;17124;68.0;http://www.imdb.com/title/tt0104427/
Nowhere to Run;5.5;17074;55.0;http://www.imdb.com/title/tt0107711/
Fireproof;6.5;17068;215.0;http://www.imdb.com/title/tt1129423/
Random Hearts;5.1;17025;290.0;http://www.imdb.com/title/tt0156934/
Angela's Ashes;7.3;16995;163.0;http://www.imdb.com/title/tt0145653/
The Boss;5.3;16984;96.0;http://www.imdb.com/title/tt2702724/
About Last Night;6.1;16979;42.0;http://www.imdb.com/title/tt1826590/
Ondine;6.8;16863;57.0;http://www.imdb.com/title/tt1235796/
The Alamo;6.0;16832;267.0;http://www.imdb.com/title/tt0318974/
Mad Money;5.8;16831;54.0;http://www.imdb.com/title/tt0951216/
Pink Flamingos;6.1;16792;183.0;http://www.imdb.com/title/tt0069089/
Ballistic: Ecks vs. Sever;3.6;16761;277.0;http://www.imdb.com/title/tt0308208/
Darkness;5.4;16747;349.0;http://www.imdb.com/title/tt0273517/
City Hall;6.2;16741;60.0;http://www.imdb.com/title/tt0115907/
The Express;7.3;16673;45.0;http://www.imdb.com/title/tt0469903/
My Dog Skip;7.0;16651;149.0;http://www.imdb.com/title/tt0156812/
Tales from the Crypt: Demon Knight;6.7;16646;104.0;http://www.imdb.com/title/tt0114608/
The Diary of a Teenage Girl;6.9;16645;72.0;http://www.imdb.com/title/tt3172532/
Down in the Valley;6.5;16617;110.0;http://www.imdb.com/title/tt0398027/
The Adventures of Rocky & Bullwinkle;4.1;16611;197.0;http://www.imdb.com/title/tt0131704/
The Women;4.9;16582;125.0;http://www.imdb.com/title/tt0430770/
Aliens in the Attic;5.4;16580;55.0;http://www.imdb.com/title/tt0775552/
Mad City;6.2;16562;73.0;http://www.imdb.com/title/tt0119592/
Suspect Zero;5.9;16555;139.0;http://www.imdb.com/title/tt0324127/
A Sound of Thunder;4.2;16474;301.0;http://www.imdb.com/title/tt0318081/
Return to Me;6.9;16469;275.0;http://www.imdb.com/title/tt0122459/
The Sweeney;6.1;16445;99.0;http://www.imdb.com/title/tt0857190/
I Don't Know How She Does It;4.9;16437;68.0;http://www.imdb.com/title/tt1742650/
My Soul to Take;4.8;16411;136.0;http://www.imdb.com/title/tt0872230/
Yogi Bear;4.6;16385;100.0;http://www.imdb.com/title/tt1302067/
Three to Tango;6.1;16372;121.0;http://www.imdb.com/title/tt0144640/
My Summer of Love;6.8;16349;103.0;http://www.imdb.com/title/tt0382189/
Highlander: Endgame;4.6;16340;355.0;http://www.imdb.com/title/tt0144964/
Swimfan;5.0;16300;217.0;http://www.imdb.com/title/tt0283026/
The Chumscrubber;7.0;16299;129.0;http://www.imdb.com/title/tt0406650/
Hotel for Dogs;5.4;16271;57.0;http://www.imdb.com/title/tt0785006/
The Apparition;4.1;16268;108.0;http://www.imdb.com/title/tt1433822/
Holy Man;4.9;16260;88.0;http://www.imdb.com/title/tt0120701/
Veronica Guerin;6.9;16234;113.0;http://www.imdb.com/title/tt0312549/
You Kill Me;6.5;16224;76.0;http://www.imdb.com/title/tt0796375/
The Borrowers;5.8;16222;39.0;http://www.imdb.com/title/tt0118755/
The Yards;6.4;16215;138.0;http://www.imdb.com/title/tt0138946/
Highlander: The Final Dimension;4.3;16194;79.0;http://www.imdb.com/title/tt0110027/
Dick;6.1;16059;210.0;http://www.imdb.com/title/tt0144168/
Creepshow 2;6.0;15956;118.0;http://www.imdb.com/title/tt0092796/
Malibu's Most Wanted;5.1;15939;87.0;http://www.imdb.com/title/tt0328099/
Basquiat;6.9;15885;78.0;http://www.imdb.com/title/tt0115632/
The Big Bounce;4.9;15880;93.0;http://www.imdb.com/title/tt0315824/
Nancy Drew;5.9;15877;102.0;http://www.imdb.com/title/tt0479500/
Spy Kids: All the Time in the World in 4D;3.6;15866;83.0;http://www.imdb.com/title/tt1517489/
Get on Up;6.9;15843;104.0;http://www.imdb.com/title/tt2473602/
Center Stage;6.7;15817;210.0;http://www.imdb.com/title/tt0210616/
Maximum Risk;5.4;15814;68.0;http://www.imdb.com/title/tt0117011/
Valiant;5.6;15788;80.0;http://www.imdb.com/title/tt0361089/
White Fang;6.7;15730;31.0;http://www.imdb.com/title/tt0103247/
Miracle at St. Anna;6.0;15697;182.0;http://www.imdb.com/title/tt1046997/
Quartet;6.8;15684;126.0;http://www.imdb.com/title/tt1441951/
Diary of a Wimpy Kid: Dog Days;6.4;15665;35.0;http://www.imdb.com/title/tt2023453/
Earth to Echo;5.8;15664;149.0;http://www.imdb.com/title/tt2183034/
Get Over It;5.8;15617;180.0;http://www.imdb.com/title/tt0192071/
Winnie the Pooh;7.3;15600;55.0;http://www.imdb.com/title/tt1449283/
The Object of My Affection;6.0;15582;132.0;http://www.imdb.com/title/tt0120772/
The Flintstones in Viva Rock Vegas;3.6;15517;85.0;http://www.imdb.com/title/tt0158622/
